0	0.023508
155.438	-0.003377
156.083	0.007892
156.083	-0.053401
156.083	0.005542
156.083	-0.021278
296.921	0.046444
296.921	0.052799
296.921	-0.016685
296.921	-0.034042
296.921	-0.023407
296.921	-0.022949
296.921	-0.012228
900.935	0.005304
900.935	0.006127
900.935	0.009787
900.935	0.001822
900.935	0.031739
900.935	0.012311
900.935	0.071269
900.935	-0.013891
597.972	0.023561
597.972	-0.034635
597.972	0.009808
338.711	-0.09311
338.711	-0.065023
338.711	-0.086424
338.711	-0.019623
338.711	-0.076954
1264.2	-0.039555
1264.2	0.011975
1264.2	-0.038305
1264.2	0.032234
1264.2	0.000026
155.438	-0.024552
156.083	0.008509
156.083	0.087243
156.083	-0.021338
156.083	0.030387
296.921	-0.010669
296.921	-0.006355
296.921	0.001103
296.921	0.003366
296.921	0.0047
296.921	-0.025553
296.921	-0.009058
900.935	-0.002227
900.935	0.004256
900.935	-0.048849
900.935	0.011049
900.935	0.025545
900.935	-0.000303
900.935	0.007573
900.935	0.025937
597.972	0.007777
597.972	-0.01926
597.972	-0.05425
338.711	-0.018862
338.711	-0.043517
338.711	-0.086754
338.711	-0.007917
338.711	-0.0349
1264.2	-0.025878
1264.2	0.015287
1264.2	-0.028586
1264.2	0.017993
1264.2	-0.008806
1	0.010286
1	0.014512
1	-0.009881
1	0.001052
141.496	0.017937
141.496	-0.022655
141.496	-0.053835
141.496	-0.061514
141.496	-0.038715
141.496	-0.007698
141.496	-0.029653
745.993	0.006285
745.993	-0.016482
745.993	-0.010004
745.993	0.03042
745.993	0.043637
745.993	-0.01961
745.993	0.003048
745.993	-0.009066
445.88	0.004955
445.88	-0.020365
445.88	0.011484
186.724	-0.065754
186.724	-0.032926
186.724	-0.045075
186.724	0.015674
186.724	-0.068129
1115.72	0.021781
1115.72	-0.010667
1115.72	0.069159
1115.72	0.044388
1115.72	0.006389
0	-0.027664
0	0.011159
0	-0.004827
140.869	-0.009768
140.869	0.069783
140.869	-0.039237
140.869	-0.043589
140.869	-0.051015
140.869	-0.006269
140.869	-0.032195
745.419	-0.019948
745.419	-0.000648
745.419	0.018491
745.419	0.012656
745.419	0.010938
745.419	-0.031233
745.419	0.008265
745.419	-0.003085
445.439	-0.017737
445.439	0.046257
445.439	0.026502
186.325	-0.060848
186.325	-0.014936
186.325	0.003009
186.325	0.052089
186.325	-0.058775
1115.35	-0.00845
1115.35	-0.015218
1115.35	-0.032728
1115.35	-0.008786
1115.35	0.003532
0	-0.048026
0	0.017897
140.869	-0.023371
140.869	-0.008322
140.869	-0.004968
140.869	0.014095
140.869	-0.006028
140.869	-0.073564
140.869	-0.050558
745.419	0.003643
745.419	0.060597
745.419	-0.021334
745.419	0.005436
745.419	-0.033972
745.419	0.017088
745.419	-0.062153
745.419	0.047879
445.439	0.074323
445.439	-0.042002
445.439	-0.054814
186.325	0.024517
186.325	-0.062589
186.325	-0.04924
186.325	0.000336
186.325	-0.040774
1115.35	0.033141
1115.35	-0.024875
1115.35	0.027642
1115.35	0.003428
1115.35	0.011499
0	-0.017403
140.869	0.028539
140.869	0.027191
140.869	-0.077156
140.869	-0.06573
140.869	-0.023209
140.869	-0.010258
140.869	-0.002866
745.419	-0.028731
745.419	-0.01801
745.419	0.096967
745.419	0.024816
745.419	-0.036232
745.419	0.000397
745.419	0.042471
745.419	0.002202
445.439	0.031983
445.439	-0.049876
445.439	-0.028874
186.325	-0.011977
186.325	-0.038222
186.325	-0.017739
186.325	-0.007478
186.325	-0.020112
1115.35	0.016254
1115.35	-0.003041
1115.35	0.030339
1115.35	-0.031049
1115.35	-0.014745
140.869	-0.06842
140.869	-0.007145
140.869	-0.042492
140.869	-0.017959
140.869	-0.009216
140.869	-0.022079
140.869	-0.016733
745.419	0.04684
745.419	0.030447
745.419	-0.017798
745.419	-0.025768
745.419	0.027113
745.419	0.002539
745.419	-0.006735
745.419	0.020329
445.439	0.066265
445.439	-0.057268
445.439	-0.028037
186.325	-0.014273
186.325	-0.033333
186.325	-0.058639
186.325	0.000287
186.325	-0.018171
1115.35	-0.019554
1115.35	-0.010349
1115.35	0.02872
1115.35	0.008441
1115.35	-0.000676
0	-0.017129
0	-0.008633
0	-0.021741
0	0.006118
0	-0.035803
0	-0.013606
604.915	-0.028962
604.915	0.011931
604.915	0.040043
604.915	0.041752
604.915	-0.008326
604.915	-0.013913
604.915	0.001609
604.915	-0.061033
309.458	0.014119
309.458	0.017249
309.458	0.027441
62.5859	-0.023431
62.5859	-0.050603
62.5859	-0.008934
62.5859	-0.006046
62.5859	-0.040726
981.509	0.020803
981.509	0.030677
981.509	-0.040425
981.509	-0.044579
981.509	-0.019276
0	-0.075588
0	-0.061406
0	-0.050811
0	-0.037122
0	-0.084993
604.915	0.0012
604.915	-0.010051
604.915	0.013001
604.915	-0.025285
604.915	-0.000471
604.915	-0.015605
604.915	-0.02824
